sess_item_dscr,vote_item_id,vote_item_dscr,vote_date,vote_time,voted_for,voted_against
"הצעת חוק לתיקון פקודת המשטרה (פיזור הפרות סדר), התשס""ט-2009",100,להעביר את הצעת החוק לוועדה,20/01/2010,14:04,0,1
"הצעת חוק לתיקון פקודת התעבורה (הגבלת תשלום בעד חניה במוסד רפואי),התש""ע-2009",100,להעביר את הצעת החוק לוועדה,20/01/2010,14:23,0,1
"הצעת חוק עבודת נשים (תיקון- חופשת לידה לגבר), התשס""ט-2009",100,להעביר את הצעת החוק לוועדה,20/01/2010,14:37,0,1
"כישלון ממשלת נתניהו בנושאים המדיניים, הכלכליים והחברתיים - דיון בעקבות בקשתם של 40 חברי-כנסת.",911,הודעת ראש הממשלה,20/01/2010,17:43,1,0
"הצעת חוק חילוט רווחים מפרסומים שעניינם עבירות (תיקון- חילוט לפי בקשת נפגע העבירה והקמת קרן ייעודית), התש""ע-2009",100,להעביר את הצעת החוק לוועדה,13/01/2010,12:54,0,1
"הצעת חוק הספקת החשמל (הוראת שעה) (תיקון - תחילה ותוקף), התשס""ט-2009",100,להעביר את הצעת החוק לוועדה,13/01/2010,13:06,0,1
הצעת סיעת קדימה להביע אי- אמון בממשלה בנושא: השחתת השלטון המקומי באמצעות מינוי מקורבים וסידור גו`בים בחקיקה,300,הצעת אי-אמון בממשלה,11/01/2010,18:13,0,1
"הצעת סיעות בל""ד-רע""מ-תע""ל-חד""ש להביע אי אמון בממשלה בנושא: מדיניות ישראל בגולן: הבנייה בהתנחלויות וההתנכלות לתושבי הגולן הסורים.",300,הצעת אי-אמון בממשלה,11/01/2010,18:14,0,1
"חוק הביטוח הלאומי (תיקון מס` 116), התש""ע-2010",104,קריאה שנייה,11/01/2010,18:41,1,0
"חוק סדר הדין הפלילי (תיקון מס` 60), התש""ע-2010",104,קריאה שנייה,11/01/2010,18:47,1,0
"חוק רשות השידור (תיקון מס` 23), התש""ע-2010 ",104,קריאה שנייה,11/01/2010,18:52,1,0
"הצעת חוק מינהל מקרקעי ישראל (תיקון- הקצאה שוויונית לאוכלוסיה הערבית), התשס""ט-2009",100,להעביר את הצעת החוק לוועדה,06/01/2010,13:54,0,1
"הצעת חוק ביטוח בריאות ממלכתי (תיקון - העברת האשפוז הסיעודי לאחריות קופות החולים), התשס""ט - 2009",100,להעביר את הצעת החוק לוועדה,06/01/2010,14:18,0,1
"הצעת חוק ציוד רפואי, התשס""ח-2007 ",910,הודעת הממשלה,06/01/2010,14:24,1,0
"הצעת סיעת קדימה להביע אי-אמון בממשלה בנושא: ממשלה בלי דרך - ללא מדיניות עקבית בנושאים המדיניים, החברתים והכלכליים",300,הצעת אי-אמון בממשלה,04/01/2010,18:07,0,1
"הצעת סיעות חד""ש-רע""מ-תע""ל-בל""ד להביע אי-אמון בממשלה בנושא: מדיניות הריסת בתים של אזרחי  המדינה הערבים",300,הצעת אי-אמון בממשלה,04/01/2010,18:07,0,1
"חוק המשטרה (דין משמעתי, בירור קבילות שוטרים והוראות שונות)(תיקון מס` 6), התש""ע-2010",104,קריאה שנייה,04/01/2010,18:26,1,0
"חוק ביטוח בריאות ממלכתי (תיקון מס` 47), התש""ע-2010 ",104,קריאה שנייה,04/01/2010,18:31,1,0
"הצעת חוק לתיקון פקודת בתי הסוהר (מרחב מחיה לאסיר), התש""ע-2009",100,להעביר את הצעת החוק לוועדה,30/12/2009,12:45,0,1
"החלטת ועדת הכספים בדבר אישור הוראה בצו מס ערך מוסף (שיעור המס על עסקה ועל יבוא טובין)(הוראת שעה)(תיקון), התש""ע-2009",912,החלטה בדבר,30/12/2009,14:07,1,0
"החלטת ועדת הכספים בדבר אישור הוראה בצו מס ערך מוסף (שיעור המס על מלכ""רים ומוסדות כספיים)(הוראת שעה)(תיקון), התש""ע-2009",912,החלטה בדבר,30/12/2009,14:09,1,0
"הצעת סיעת קדימה להביע אי-אמון בממשלה בנושא: רה""מ המונע משיקולי שרידות פוליטית על חשבון הכרעות משמעותיות לגורל המדינה.",300,הצעת אי-אמון בממשלה,28/12/2009,17:47,0,1
"הצעת סיעות רע""מ-תע""ל-חד""ש-בל""ד להביע אי-אמון בממשלה בנושא: כשלון הוועדות הממונות במגזר הערבי ומצוקת הרשויות הערביות בכלל ובנגב בפרט",300,הצעת אי-אמון בממשלה,28/12/2009,17:47,0,1
"חוק רשות השידור (תיקון מס` 22), התש""ע-2009",104,קריאה שנייה,28/12/2009,17:54,1,0
"חוק פיצויי פיטורים (תיקון מס` 25), התש""ע-2009",104,קריאה שנייה,28/12/2009,17:59,1,0
"חוק האזרחים הותיקים (תיקון מס` 8), התש""ע-2009",104,קריאה שנייה,28/12/2009,18:03,1,0
"הצעת ועדת העבודה, הרווחה והבריאות בדבר חלוקת הצעת חוק הסדרת העיסוק במקצועות הבריאות (תיקון)(הרחבת תחולת החוק למקצועות בריאות נוספים), התשס""ט-2008",912,החלטה בדבר,28/12/2009,18:08,1,0
"החלטת ועדת החוקה, חוק ומשפט בדבר הארכת תוקפה של הוראת השעה לפי חוק סדר הדין הפלילי (תיקון מס` 33 והוראת שעה), התשס""א-2001 - הצבעה",912,החלטה בדבר,28/12/2009,18:12,1,0
"החלטת ועדת החוקה, חוק ומשפט בדבר חלוקת הצעת חוק סדר הדין הפלילי (תיקון מס` 62), התש""ע-2009, לפי סעיף 121 לתקנון הכנסת - הצבעה",912,החלטה בדבר,28/12/2009,18:14,1,0
"חוק אגרה בעבור רשות השידור (הקפאת ההפחתה באגרה)(תיקוני חקיקה), התש""ע-2010",100,להעביר את הצעת החוק לוועדה,28/12/2009,18:23,1,0
"הצעת חוק חינוך ממלכתי ( תיקון - לימוד התרבות והמורשת הערבית) , התשס""ט - 2009",202,להעביר את הנושא לוועדה,23/12/2009,12:18,1,0
"הצעת חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010) (תיקון -  ביטול היטל בשל צריכת מים עודפת), התש""ע-2009",100,להעביר את הצעת החוק לוועדה,23/12/2009,12:27,0,1
"הצעת חוק המועצה הלאומית למחקר ולפיתוח אזרחי (תיקון), התשס""ט-2009 ",100,להעביר את הצעת החוק לוועדה,23/12/2009,12:50,0,1
מדיניות החוץ הכושלת של ראש הממשלה נתניהו - דיון בעקבות בקשתם של 40 חברי-כנסת,911,הודעת ראש הממשלה,23/12/2009,15:05,1,0
"הצעת חוק המים (תיקון - איסור ניתוק מים לרשות מקומית), התשס""ט-2009",100,להעביר את הצעת החוק לוועדה,16/12/2009,12:21,0,1
"הצעת חוק פדיון הבית, התשס""ט-2009",100,להעביר את הצעת החוק לוועדה,16/12/2009,12:44,0,1
"הצעת חוק השכירות והשאילה (תיקון - הגבלה על העלאת דמי השכירות), התשס""ט-2009",100,להעביר את הצעת החוק לוועדה,16/12/2009,12:57,0,1
"הצעת חוק האנטומיה והפתולוגיה (תיקון - נתיחת גויה), התשס""ט-2009",100,להעביר את הצעת החוק לוועדה,16/12/2009,14:00,0,1
"הצעת חוק שירות ביטחון (תיקון - עיון חוזר בפטור מטעמי הכרה דתית שהושג במרמה), התשס""ט - 2009",100,להעביר את הצעת החוק לוועדה,16/12/2009,14:22,0,1
"הצעת סיעת קדימה להביע אי-אמון בממשלה בנושא: הצעת אי אמון ברה""מ נתניהו שמשלם דמי שתיקה לנוער הגבעות על חשבון הפריפריה, גושי ההתישבות והאינטרסים הלאומיים של ישראל.",300,הצעת אי-אמון בממשלה,14/12/2009,13:53,0,1
"הצעת סיעות מרצ-בל""ד-רע""מ-תע""ל-חד""ש להביע אי-אמון בממשלה בנושא: אישור מפת איזורי העדיפות הלאומית על-ידי הממשלה",300,הצעת אי-אמון בממשלה,14/12/2009,13:54,0,1
"הצעת חוק לתיקון פקודת האגודות השיתופיות (ועדות קבלה ביישובים קהילתיים בגליל ובנגב), התש""ע-2009",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,09/12/2009,13:34,1,0
"הצעת חוק-יסוד: השפיטה (תיקון- הרכב הוועדה לבחירת שופטים), התשס""ט-2009",100,להעביר את הצעת החוק לוועדה,09/12/2009,13:42,0,1
הצעת חוק-יסוד: הכנסת (תיקון - נאמנות לעקרונות מפלגה),100,להעביר את הצעת החוק לוועדה,09/12/2009,13:50,0,1
"הצעת חוק הממשלה (תיקון - מספר חברי הממשלה), התשס""ט-2009",100,להעביר את הצעת החוק לוועדה,09/12/2009,14:02,0,1
"הצעת חוק האקדמיה הלאומית הישראלית למדעים (תיקון - תיקונים שונים), התשס""ט-2009",100,להעביר את הצעת החוק לוועדה,09/12/2009,14:25,0,1
"הצעת חוק רשות השידור (תיקון מס` 19)(פטור מתשלום אגרה לחייל בודד), התשס""ח-2008 ",111,להחיל דין רציפות,09/12/2009,14:41,1,0
"הצעת סיעת קדימה להביע אי-אמון בממשלה בנושא: רה""מ שמבטיח ולא מקיים בתחום המדיני ובתחום הכלכלי",300,הצעת אי-אמון בממשלה,07/12/2009,18:01,0,1
"הצעות סיעות בל""ד-רע""מ-תע""ל-חד""ש להביע אי-אמון בממשלה בנושא: הנצחת האפליה נגד השכבות החלשות באוכלוסייה.",300,הצעת אי-אמון בממשלה,07/12/2009,18:02,0,1
" חוק הפסקת הליכים ומחיקת רישומים בעניין תכנית ההתנתקות, התש""ע-2010",113,התנגדות להחיל דין רציפות,07/12/2009,21:44,0,1
"חוק עבודת נשים (תיקון מס` 46), התש""ע-2010 ",100,להעביר את הצעת החוק לוועדה,02/12/2009,12:14,1,0
"הצעת חוק לתיקון פקודת התעבורה (זמזמים לעיוורים), התשס""ט-2009",100,להעביר את הצעת החוק לוועדה,02/12/2009,12:29,1,0
"הצעת חוק זכרון השואה והגבורה - יד ושם (תיקון - יום ראול וולנברג וחסידי אומות העולם והענקת זכויות אזרחות), התשס""ט - 2009",100,להעביר את הצעת החוק לוועדה,02/12/2009,13:10,0,1
"הצעת חוק הרבנות הראשית לישראל (תיקון - כשירות להיבחר לתפקיד רב ראשי לישראל או לחבר מועצה), התשס""ט-2009",100,להעביר את הצעת החוק לוועדה,02/12/2009,13:27,0,1
"הצעת חוק הרשות השניה לטלויזיה ורדיו (תיקון - הארכת זיכיון לשידורי הערוץ השלישי), התש""ע-2009",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,25/11/2009,12:48,1,0
"חוק לתיקון פקודת השותפויות (מס` 4), התש""ע-2010",100,להעביר את הצעת החוק לוועדה,25/11/2009,12:56,1,0
"הצעת חוק זכויות נכים שהגיעו לגיל פרישה, התשס""ט-2009",100,להעביר את הצעת החוק לוועדה,25/11/2009,13:06,0,1
"הצעת חוק הספורט (תיקון - הקצאת תקציב שוויונית), התשס""ט - 2009",100,להעביר את הצעת החוק לוועדה,25/11/2009,13:32,0,1
"הצעת סיעת קדימה להביע אי-אמון בממשלה בנושא: אי אמון ברה""מ בנושא מדיניות הדחיות בקבלת החלטות של נתניהו",300,הצעת אי-אמון בממשלה,23/11/2009,18:10,0,1
"הצעת סיעות רע""מ-תע""ל-חד""ש-בל""ד להביע אי-אמון בממשלה בנושא: מדיניות האפליה והקיפוח של הממשלה כלפי הציבור הערבי והשלכותיה",300,הצעת אי-אמון בממשלה,23/11/2009,18:11,0,1
"חוק משפחות חיילים שנספו במערכה (תגמולים ושיקום) (תיקון מס` 30), התש""ע-2009",104,קריאה שנייה,23/11/2009,18:27,1,0
"חוק לשכת עורכי הדין (תיקון מס` 34), התש""ע-2009 ",104,קריאה שנייה,23/11/2009,18:38,1,0
הממשלה עסוקה בהישרדות ואינה דואגת לצרכים של הציבור בכל התחומים - דיון בהשתתפות ראש הממשלה בעקבות חתימותיהם של 40 חברי-כנסת ,911,הודעת ראש הממשלה,18/11/2009,14:25,1,0
"הצעת חוק החזר הוצאות כספיות בגין עריכת נישואין אזרחיים בחוץ לארץ למי שאינם רשאים להינשא על-פי הדין הדתי, התשס""ט-2009",100,להעביר את הצעת החוק לוועדה,18/11/2009,14:50,0,1
