"CommitteeID","Name","CategoryID","CategoryDesc","KnessetNum","CommitteeTypeID","CommitteeTypeDesc","Email","StartDate","FinishDate","AdditionalTypeID","AdditionalTypeDesc","ParentCommitteeID","CommitteeParentName","IsCurrent","LastUpdatedDate"
928,"ועדת העבודה, הרווחה והבריאות",28,"ועדת העבודה, הרווחה והבריאות",20,71,ועדה ראשית,,2015-03-31 00:00:00,2019-04-30 00:00:00,991,קבועה,,,0,2019-04-28 19:41:32
929,ועדת החוץ והביטחון,4,ועדת החוץ והביטחון,20,71,ועדה ראשית,,2015-03-31 00:00:00,2019-04-30 00:00:00,991,קבועה,,,0,2019-04-28 19:41:32
930,הוועדה לענייני ביקורת המדינה,10,הוועדה לענייני ביקורת המדינה,20,71,ועדה ראשית,,2015-06-03 00:00:00,2019-04-30 00:00:00,991,קבועה,,,0,2019-04-28 19:41:32
931,ועדת המדע והטכנולוגיה,13,ועדת  המדע  והטכנולוגיה,20,71,ועדה ראשית,,2015-03-31 00:00:00,2019-04-30 00:00:00,991,קבועה,,,0,2019-04-28 19:41:32
932,"ועדת החוקה, חוק ומשפט",6,"ועדת החוקה, חוק ומשפט",20,71,ועדה ראשית,,2015-03-31 00:00:00,2019-04-30 00:00:00,991,קבועה,,,0,2019-04-28 19:41:32
933,"ועדת החינוך, התרבות והספורט",8,"ועדת החינוך, התרבות והספורט",20,71,ועדה ראשית,,2015-03-31 00:00:00,2019-04-30 00:00:00,991,קבועה,,,0,2019-04-28 19:41:32
934,הוועדה לקידום מעמד האישה ולשוויון מגדרי,11,הוועדה לקידום מעמד האישה ולשוויון מגדרי,20,71,ועדה ראשית,,2015-03-31 00:00:00,2019-04-30 00:00:00,991,קבועה,,,0,2019-04-28 19:41:32
935,ועדת הפנים והגנת הסביבה,5,ועדת הפנים והגנת הסביבה,20,71,ועדה ראשית,,2015-03-31 00:00:00,2019-04-30 00:00:00,991,קבועה,,,0,2019-04-28 19:41:32
936,"ועדת העלייה, הקליטה והתפוצות",27,"ועדת העלייה, הקליטה והתפוצות",20,71,ועדה ראשית,,2015-03-31 00:00:00,2019-04-30 00:00:00,991,קבועה,,,0,2019-04-28 19:41:32
937,ועדת הכנסת,1,ועדת הכנסת,20,70,ועדת הכנסת,,2015-03-31 00:00:00,2019-04-30 00:00:00,991,קבועה,,,0,2019-04-28 19:41:32
938,הוועדה המסדרת,567,לא פעיל,20,72,ועדה מיוחדת,,2015-03-31 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2020-05-21 15:39:38
940,הוועדה המיוחדת לדיון בהצעת חוק-יסוד: הממשלה (תיקון מס' 3 והוראת שעה לכנסת ה-20),568,וועדה מיוחדת לדיון בהצעת חוק-יסוד: הממשלה (תיקון מס' 3 והוראת שעה לכנסת ה-20),20,72,ועדה מיוחדת,,2015-05-11 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
942,"ועדת המשנה לביטחון, יחסי חוץ וקשרי מסחר בין-לאומיים",,,20,74,ועדת משנה,,2015-06-09 00:00:00,2019-04-30 00:00:00,,,930,הוועדה לענייני ביקורת המדינה,0,2019-04-28 19:41:32
944,ועדת המשנה לתקנות שוויון זכויות לאנשים עם מוגבלות,312,ועדת משנה לתקנות חוק שוויון זכויות לאנשים עם מוגבלות,20,74,ועדת משנה,,2015-06-17 00:00:00,2019-04-30 00:00:00,,,928,"ועדת העבודה, הרווחה והבריאות",0,2019-04-28 19:41:32
945,"הוועדה המשותפת לוועדת החוקה, חוק ומשפט, לוועדת הפנים והגנת הסביבה ולוועדת המדע והטכנולוגיה בהתאם לחוק הכללת אמצעי זיהוי ביומטריים ונתוני זיהוי ביומטריים במסמכי זיהוי ובמאגרי מידע, התש""ע-2009",543,"ועדה משותפת של ועדת החוקה, חוק ומשפט, ועדת הפנים והגנת הסביבה וועדת המדע והטכנולוגיה לפי חוק אמצעי זיהוי ביומטריים",20,73,ועדה משותפת,,2015-06-23 00:00:00,2019-04-30 00:00:00,991,קבועה,,,0,2019-04-28 19:41:32
947,ועדת המשנה לשירותי כבאות והצלה,569,ועדת משנה לנושא כבאות והצלה,20,74,ועדת משנה,,2015-06-23 00:00:00,2019-04-30 00:00:00,992,מיוחדת,935,ועדת הפנים והגנת הסביבה,0,2019-04-28 19:41:32
948,הוועדה המשותפת לוועדת הכספים ולוועדת הכנסת לתקציב הכנסת,209,ועדה משותפת לתקציב הכנסת,20,73,ועדה משותפת,,2015-07-06 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
949,ועדת המשנה לתחבורה ציבורית,516,ועדת משנה לתחבורה ציבורית,20,74,ועדת משנה,,2015-07-07 00:00:00,2019-04-30 00:00:00,,,926,ועדת הכלכלה,0,2019-04-28 19:41:32
950,ועדת המשנה לבדיקת סוגיות תכנון וסביבה במפרץ חיפה,570,ועדת משנה לבדיקת סוגיות תכנון וסביבה במפרץ חיפה,20,74,ועדת משנה,,2015-07-13 00:00:00,2019-04-30 00:00:00,,,935,ועדת הפנים והגנת הסביבה,0,2019-04-28 19:41:32
951,הוועדה המיוחדת ליישום הנגשת המידע הממשלתי ועקרונות שקיפותו לציבור,571,הוועדה המיוחדת ליישום הנגשת המידע הממשלתי ועקרונות שקיפותו לציבור,20,72,ועדה מיוחדת,,2015-07-13 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
952,הוועדה המיוחדת לעניין הצעות חוק מסוימות שהועברו לדיון בה,572,הוועדה המיוחדת לעניין הצעות חוק מסוימות שהועברו לדיון בה,20,72,ועדה מיוחדת,,2015-07-15 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2020-12-21 10:41:22
954,הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת הכספים לנושא תקציב הביטחון,29,ועדה משותפת לתקציב הביטחון,20,73,ועדה משותפת,,2015-07-15 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
955,"הוועדה המשותפת לוועדת החוקה, חוק ומשפט ולוועדת הכספים לפי חוק ביטוח רכב מנועי",573,"ועדה משותפת לוועדת החוקה, חוק ומשפט ולוועדת הכספים לפי חוק ביטוח רכב מנועי",20,73,ועדה משותפת,,2015-07-22 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
956,"הוועדה המיוחדת לדיון בהצעת חוק השידור הציבורי (תיקון), התשע""ה-2015",574,"ועדה מיוחדת לדיון בהצעת חוק השידור הציבורי (תיקון), התשע""ה-2015",20,72,ועדה מיוחדת,,2015-07-27 00:00:00,2019-04-30 00:00:00,992,מיוחדת,,,0,2019-04-28 19:41:32
957,ועדת המשנה לבטיחות בדרכים,288,ועדת משנה לבטיחות בדרכים,20,74,ועדת משנה,,2015-08-04 00:00:00,2019-04-30 00:00:00,,,926,ועדת הכלכלה,0,2019-04-28 19:41:32
958,ועדת המשנה לבחינת בעיית העובדים הזרים,575,ועדת משנה לבחינת בעיית העובדים הזרים,20,74,ועדת משנה,,2015-08-16 00:00:00,2019-04-30 00:00:00,,,935,ועדת הפנים והגנת הסביבה,0,2019-04-28 19:41:32
959,"הוועדה המשותפת לוועדת הכספים ולוועדת העבודה, הרווחה והבריאות לדיון בסעיפים 31 ו-32 בהצעת חוק ההתייעלות הכלכלית (תיקוני חקיקה להשגת יעדי התקציב לשנות התקציב 2015 ו-2016)",576,"ועדה משותפת של ועדת הכספים וועדת העבודה לדיון בסעיפים 31 ו-32 בהצ""ח ההתייעלות הכלכלית לשנות התקציב 2015 ו-2016",20,73,ועדה משותפת,,2015-09-07 00:00:00,2019-04-30 00:00:00,,,,,0,2019-04-28 19:41:32
961,ועדת המשנה לספורט,78,ועדת המשנה לספורט,20,74,ועדת משנה,,2015-07-28 00:00:00,2019-04-30 00:00:00,,,933,"ועדת החינוך, התרבות והספורט",0,2019-04-28 19:41:32
963,ועדת המשנה לנושא ביטחון פנים,,,20,74,ועדת משנה,,2015-10-18 00:00:00,2019-04-30 00:00:00,991,קבועה,935,ועדת הפנים והגנת הסביבה,0,2019-04-28 19:41:32
964,ועדת המשנה לצער בעלי חיים,577,ועדת משנה לצער בעלי חיים,20,74,ועדת משנה,,2015-10-19 00:00:00,2019-04-30 00:00:00,,,933,"ועדת החינוך, התרבות והספורט",0,2019-04-28 19:41:32
965,הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת הפנים והגנת הסביבה לדיון בהארכת תוקף חוק האזרחות והכניסה לישראל,578,ועדה משותפת חוץ וביטחון ופנים לדיון בהארכת תוקף חוק האזרחות והכניסה לישראל,20,73,ועדה משותפת,,2015-10-21 00:00:00,2019-04-30 00:00:00,,,,,0,2019-04-28 19:41:32
967,ועדת המשנה לעניין הרפורמה בבריאות הנפש,580,ועדת משנה לעניין הרפורמה בבריאות הנפש,20,74,ועדת משנה,,2015-10-26 00:00:00,2019-04-30 00:00:00,,,928,"ועדת העבודה, הרווחה והבריאות",0,2019-04-28 19:41:32
968,ועדת המשנה לעניין מעמד האזרח הוותיק,581,ועדת משנה לעניין מעמד הקשיש,20,74,ועדת משנה,,2015-10-26 00:00:00,2019-04-30 00:00:00,,,928,"ועדת העבודה, הרווחה והבריאות",0,2019-04-28 19:41:32
969,ועדת המשנה לטיפול בצעירים וצעירות חסרי בית,582,ועדת משנה לטיפול בצעירים וצעירות חסרי בית,20,74,ועדת משנה,,2015-10-26 00:00:00,2019-04-30 00:00:00,,,928,"ועדת העבודה, הרווחה והבריאות",0,2019-04-28 19:41:32
970,ועדת המשנה לבחינת הגורמים למחסור במזון בתקופת החגים,579,ועדת המשנה לבחינת הגורמים למחסור במזון בתקופת החגים,20,74,ועדת משנה,,2015-10-27 00:00:00,2019-04-30 00:00:00,,,926,ועדת הכלכלה,0,2019-04-28 19:41:32
971,"הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת החוקה, חוק ומשפט לבחינת הצורך להכריז על מצב חירום",583,ועדה משותפת חוץ וביטחון-חוקה לעניין הצורך להכריז על מצב חירום,20,73,ועדה משותפת,,2015-10-27 00:00:00,2019-04-30 00:00:00,,,,,0,2019-04-28 19:41:32
972,"ועדת המשנה לנושא תשתיות התעופה האזרחית בישראל, הבין-לאומית והפנים-ארצית",562,"ועדת משנה לנושא תשתיות התעופה האזרחית בישראל, הבינלאומית והפנים-ארצית",20,74,ועדת משנה,,2015-11-02 00:00:00,2019-04-30 00:00:00,,,926,ועדת הכלכלה,0,2019-04-28 19:41:32
973,"הוועדה המשותפת לוועדת הכלכלה ולוועדת החינוך, התרבות והספורט לפי חוק הרשות השנייה לטלוויזיה ורדיו",565,"ועדה משותפת לוועדת הכלכלה ולוועדת החינוך, התרבות והספורט לפי חוק הרשות השניה לטלוויזיה ורדיו",20,73,ועדה משותפת,,2015-11-09 00:00:00,2019-04-30 00:00:00,,,,,0,2019-04-28 19:41:32
974,"הוועדה המשותפת לוועדת החוקה, חוק ומשפט ולוועדת החוץ והביטחון לפי סעיף 4(ה) לחוק האזנת סתר",308,"ועדה משותפת לוועדת החוקה, חוק ומשפט וועדת החוץ והביטחון ללפי חוק האזנת סתר, התשל""ט-1979",20,73,ועדה משותפת,,2015-12-02 00:00:00,2019-04-30 00:00:00,,,,,0,2019-04-28 19:41:32
975,ועדת המשנה לקידום עסקים קטנים ובינוניים,584,ועדת משנה לקידום עסקים קטנים ובינוניים,20,74,ועדת משנה,,2015-12-23 00:00:00,2019-04-30 00:00:00,,,926,ועדת הכלכלה,0,2019-04-28 19:41:32
976,"הוועדה המשותפת לוועדת העבודה, הרווחה והבריאות ולוועדת החוץ והביטחון לפי חוק השירות הלאומי-אזרחי, התשע""ד-2014",587,"ועדה משותפת לוועדת העבודה, הרווחה והבריאות וועדת החוץ והביטחון לפי חוק השירות הלאומי-אזרחי, התשע""ד-2014",20,73,ועדה משותפת,,2015-12-30 00:00:00,2019-04-30 00:00:00,991,קבועה,,,0,2019-04-28 19:41:32
977,"הוועדה המשותפת לוועדת העבודה, הרווחה והבריאות ולוועדת העלייה, הקליטה והתפוצות לדיון בהצעת חוק לתיקון פקודת רופאי השיניים (מס' 6) (פטור מבחינות)",591,"ועדה משותפת של ועדת העבודה הרווחה והבריאות וועדת העליה, הקליטה והתפוצות לדיון בהצעת חוק לתיקון פקודת רופאי השיניים (מספר 6)",20,73,ועדה משותפת,,2015-12-30 00:00:00,2019-04-30 00:00:00,991,קבועה,,,0,2019-04-28 19:41:32
980,"הוועדה המיוחדת לדיון בהלס""י בנושא קשיים ברפורמה בשירות המדינה",592,ועדה מיוחדת לדיון בהצעה לסדר היום בנושא קשיים ברפורמה בשירות המדינה,20,72,ועדה מיוחדת,,2016-01-25 00:00:00,2016-06-30 00:00:00,992,מיוחדת,,,0,2017-06-11 10:22:54
981,ועדת המשנה לנושא החלל,510,ועדת המשנה לנושא החלל,20,74,ועדת משנה,,2016-01-18 00:00:00,2019-04-30 00:00:00,,,931,ועדת המדע והטכנולוגיה,0,2019-04-28 19:41:32
982,"הוועדה המשותפת לוועדה המיוחדת ולוועדת הכלכלה לדיון בהצעת חוק התקנים (תיקון - מעבדה מוסמכת לאישור ייבוא טובין) ובפרק י""ג (תקינה) בהצעת חוק ההסדרים",593,"ועדה משותפת לוועדה המיוחדת לדיון בהצעות חוק הרשות הממשלתית להתחדשות עירונית, הצ""ח שירותים פיננסיים והצ""ח לתיקון פקודת מס הכנסה ולוועדת הכלכלה",20,73,ועדה משותפת,,2016-02-18 00:00:00,2016-12-27 00:00:00,992,מיוחדת,,,0,2016-12-27 14:06:08
983,ועדת המשנה למאבק בסחר בנשים ובזנות,527,ועדת המשנה למאבק בסחר בנשים ובזנות,20,74,ועדת משנה,,2016-02-24 00:00:00,2019-04-30 00:00:00,,,934,הוועדה לקידום מעמד האישה ולשוויון מגדרי,0,2019-04-28 19:41:32
984,ועדת המשנה לקידום טכנולוגיות לאנרגיה מתחדשת - פיקוח ומעקב אחר יישום החלטות ועידת פריז,594,ועדת המשנה לנושא קידום טכנולוגיות לאנרגיה מתחדשת - פיקוח ומעקב אחר יישום החלטות ועידת פריז,20,74,ועדת משנה,,2016-02-25 00:00:00,2019-04-30 00:00:00,,,931,ועדת המדע והטכנולוגיה,0,2019-04-28 19:41:32
986,הוועדה המשותפת לוועדת הפנים והגנת הסביבה ולוועדת הכלכלה לדיון בהצעת חוק המים (תיקון מס' 27),597,"ועדה משותפת לוועדת הפנים והגנת הסביבה וועדת הכלכלה לדיון בהצעת חוק המים (תיקון מספר 27), התשע""ו-2016 (מ/1008)",20,73,ועדה משותפת,,2016-03-15 00:00:00,2019-04-30 00:00:00,,,,,0,2019-04-28 19:41:32
987,ועדת המשנה לדיון בהמלצות לשינויים בתנאי חברי הכנסת והיועצים הפרלמנטריים,598,ועדת משנה לדיון בהמלצות לשינויים בתנאי חברי הכנסת והיועצים הפרלמנטריים,20,74,ועדת משנה,,2016-03-15 00:00:00,2019-04-30 00:00:00,,,937,ועדת הכנסת,0,2019-04-28 19:41:32
988,ועדת המשנה לעניין ייצוג הכנסת בטקסי זיכרון,599,ועדת משנה של ועדת הכנסת לדיון בנושא: ייצוג הכנסת על ידי חברי כנסת ושרים לשעבר בטכסי זיכרון לחללי מערכות ישראל ולנפגעי פעולות האיבה,20,74,ועדת משנה,,2016-03-16 00:00:00,2019-04-30 00:00:00,,,937,ועדת הכנסת,0,2019-04-28 19:41:32
