"﻿MkID","LastName","FirstName","FullName","BirthDate","YearDate","BirthDateHeb","DeathDate","DeathDateHeb","YearDeathDate","ImmigrationDate","BirthCountry","CityName","FamilyStatus","ChildrenNumber","imgPath","FK_MKStatus","FirstLetter","LU_Gender"
642,שחור,בנימין,שחור בנימין,1916-01-01,1916.0,"",1979-11-26,"",1979.0,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/642/1_642_3_1414.jpeg?v=20201010,0,ש,1
643,שטרית,בכור שלום,שטרית בכור שלום,1895-01-01,1895.0,"",1967-01-28,"",1967.0,"",ישראל,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/643/1_643_3_1416.jpeg?v=20201010,0,ש,1
644,שטרן,דוד,שטרן דוד,1910-03-29,1910.0,"",2003-02-12,"",2003.0,"1936-01-01T00:00:00",פולין,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/644/1_644_3_1418.jpeg?v=20201010,0,ש,1
645,שטרן,מרדכי חיים,שטרן מרדכי חיים,1914-10-16,1914.0,"",1975-02-21,"",1975.0,"1934-01-01T00:00:00",אוסטריה,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/645/1_645_3_1420.jpeg?v=20201010,0,ש,1
646,שטרן-קטן,שרה,שטרן-קטן שרה,1919-06-04,1919.0,"",2001-09-21,"2001-09-21T00:00:00",2001.0,"1947-01-01T00:00:00",פולין,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/646/1_646_3_1422.jpeg?v=20201010,0,ש,2
647,שיכמן,שבתאי,שיכמן שבתאי,1915-09-10,1915.0,"",1987-01-09,"",1987.0,"1935-01-01T00:00:00",פולין,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/647/1_647_3_1424.jpeg?v=20201010,0,ש,1
648,שילוח (לנגזם),צבי,שילוח (לנגזם) צבי,1911-03-06,1911.0,"",2000-10-10,"",2000.0,"1932-01-01T00:00:00",פולין,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/648/1_648_3_1426.jpeg?v=20201010,0,ש,1
649,שינמן,פנחס,שינמן פנחס,1912-07-01,1912.0,"",1999-10-11,"",1999.0,"1948-01-01T00:00:00",פולין,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/649/1_649_3_1428.jpeg?v=20201010,0,ש,1
650,שיפמן,דוד,שיפמן דוד,1923-04-14,1923.0,"",1982-10-18,"",1982.0,"1924-01-01T00:00:00",פולין,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/650/1_650_3_1430.jpeg?v=20201010,0,ש,1
651,שכטרמן,אברהם,שכטרמן אברהם,1910-01-01,1910.0,"",1986-12-07,"",1986.0,"1924-01-01T00:00:00",רוסיה,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/651/1_651_3_1432.jpeg?v=20201010,0,ש,1
652,שלום,אפרים,שלום אפרים,1934-01-17,1934.0,"",2017-08-17,"",2017.0,"1950-01-01T00:00:00",עיראק,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/652/1_652_3_1434.jpeg?v=20201010,0,ש,1
653,שליטא,בני,שליטא בני,1934-11-13,1934.0,"",,"",,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/653/1_653_3_1436.jpeg?v=20201010,0,ש,1
654,שם-טוב,ויקטור,שם-טוב ויקטור,1915-02-01,1915.0,"",2014-03-08,"",2014.0,"1939-01-01T00:00:00",בולגריה,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/654/1_654_3_1438.jpeg?v=20201010,0,ש,1
655,שמחונית,יהודית,שמחונית יהודית,1902-01-24,1902.0,"",1991-12-05,"",1991.0,"1921-01-01T00:00:00",רוסיה,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/655/1_655_3_1440.jpeg?v=20201010,0,ש,2
656,שמיר,משה,שמיר משה,1921-09-15,1921.0,"",2004-08-20,"",2004.0,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/656/1_656_3_1442.jpeg?v=20201010,0,ש,1
657,שמעוני,חביב,שמעוני חביב,1933-01-13,1933.0,"",1994-07-13,"",1994.0,"1936-01-01T00:00:00",עיראק,"","",5.0,https://fs.knesset.gov.il/globaldocs/MK/657/1_657_3_1444.jpeg?v=20201010,0,ש,1
658,שערי (שויירמן),יהודה,שערי (שויירמן) יהודה,1920-02-08,1920.0,"",1997-09-18,"",1997.0,"1941-01-01T00:00:00",רומניה,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/658/1_658_3_1446.jpeg?v=20201010,0,ש,1
659,שפט (שטאוב),גרשון,שפט (שטאוב) גרשון,1927-12-06,1927.0,"",2020-08-16,"2020-08-16T00:00:00",2020.0,"1934-01-01T00:00:00",אוסטריה,"","",4.0,https://fs.knesset.gov.il/globaldocs/MK/659/1_659_3_1448.jpeg?v=20201010,0,ש,1
660,שפטל,אריה,שפטל אריה,1905-01-01,1905.0,"",1980-09-28,"",1980.0,"1947-01-01T00:00:00",רוסיה,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/660/1_660_3_1450.jpeg?v=20201010,0,ש,1
661,שפייזר,אליהו,שפייזר אליהו,1930-03-23,1930.0,"",2009-11-12,"",2009.0,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/661/1_661_3_1452.jpeg?v=20201010,0,ש,1
663,שפירא,חיים משה,שפירא חיים משה,1902-01-01,1902.0,"",1970-07-16,"",1970.0,"1925-01-01T00:00:00",רוסיה הלבנה,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/663/1_663_3_1454.jpeg?v=20201010,0,ש,1
665,שפירא,יעקב שמשון,שפירא יעקב שמשון,1902-11-04,1902.0,"",1993-11-14,"",1993.0,"1924-01-01T00:00:00",אוקראינה,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/665/1_665_3_1456.jpeg?v=20201010,0,ש,1
666,שפר (פיינשטיין),זאב,שפר (פיינשטיין) זאב,1906-04-21,1906.0,"",1964-04-10,"",1964.0,"1913-01-01T00:00:00",אוקראינה,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/666/1_666_3_1458.jpeg?v=20201010,0,ש,1
667,שפרינצק,יאיר,שפרינצק יאיר,1911-11-08,1911.0,"",1999-09-06,"",1999.0,"",ישראל,"","",4.0,https://fs.knesset.gov.il/globaldocs/MK/667/1_667_3_1460.jpeg?v=20201010,0,ש,1
668,שפרינצק,יוסף,שפרינצק יוסף,1884-01-17,1884.0,"",1959-01-28,"",1959.0,"",רוסיה,"","",4.0,https://fs.knesset.gov.il/globaldocs/MK/668/1_668_3_1462.jpeg?v=20201010,0,ש,1
669,שרי (שרייבמן),ראובן,שרי (שרייבמן) ראובן,1903-04-07,1903.0,"",1989-07-06,"",1989.0,"1925-01-01T00:00:00",רומניה,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/669/1_669_3_1464.jpeg?v=20201010,0,ש,1
670,שריר,אברהם,שריר אברהם,1932-12-23,1932.0,"",2017-03-24,"",2017.0,"",ישראל,"","",4.0,https://fs.knesset.gov.il/globaldocs/MK/670/1_670_3_1466.jpeg?v=20201010,0,ש,1
671,שרף,זאב,שרף זאב,1906-04-21,1906.0,"",1984-04-18,"",1984.0,"1925-01-01T00:00:00",האימפריה האוסטרו-הונגרית,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/671/1_671_3_1468.jpeg?v=20201010,0,ש,1
672,שרת (שרתוק),משה,שרת (שרתוק) משה,1894-10-16,1894.0,"",1965-07-07,"",1965.0,"1906-01-01T00:00:00",אוקראינה,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/672/1_672_3_1470.jpeg?v=20201010,0,ש,1
673,ששון,אליהו,ששון אליהו,1902-01-01,1902.0,"",1978-10-08,"",1978.0,"1927-01-01T00:00:00",סוריה,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/673/1_673_3_1472.jpeg?v=20201010,0,ש,1
674,ששון (סילס),בנימין (צאלח),ששון (סילס) בנימין (צאלח),1903-01-01,1903.0,"",1989-05-01,"",1989.0,"1930-01-01T00:00:00",עיראק,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/674/1_674_3_1474.jpeg?v=20201010,0,ש,1
675,תבורי (פופיק),אפרים,תבורי (פופיק) אפרים,1900-09-05,1900.0,"",1957-04-07,"",1957.0,"1924-01-01T00:00:00",אוקראינה,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/675/1_675_3_1476.jpeg?v=20201010,0,ת,1
676,תלמי (לוין),אמה,תלמי (לוין) אמה,1906-04-25,1906.0,"",2004-06-06,"",2004.0,"1924-01-01T00:00:00",פולין,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/676/1_676_3_1478.jpeg?v=20201010,0,ת,2
677,תלמי,מאיר,תלמי מאיר,1909-01-01,1909.0,"",1994-11-18,"",1994.0,"1932-01-01T00:00:00",פולין,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/677/1_677_3_1480.jpeg?v=20201010,0,ת,1
678,תמיר (קבנצל),יוסף,תמיר (קבנצל) יוסף,1915-03-05,1915.0,"",2009-08-10,"",2009.0,"1924-01-01T00:00:00",אוקראינה,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/678/1_678_3_1482.jpeg?v=20201010,0,ת,1
679,תמיר (כצנלסון),שמואל,תמיר (כצנלסון) שמואל,1923-03-10,1923.0,"",1987-06-29,"",1987.0,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/679/1_679_3_1484.jpeg?v=20201010,0,ת,1
680,בן-צבי (שימשלביץ),יצחק,בן-צבי (שימשלביץ) יצחק,1884-11-24,1884.0,"",1963-04-23,"",1963.0,"1907-01-01T00:00:00",אוקראינה,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/680/1_680_3_1486.jpeg?v=20201010,0,ב,1
681,שזר (רובשוב),שניאור זלמן,שזר (רובשוב) שניאור זלמן,1889-12-22,1889.0,"",1974-10-05,"",1974.0,"1924-01-01T00:00:00",רוסיה,"","",1.0,https://fs.knesset.gov.il/globaldocs/MK/681/1_681_3_1488.jpeg?v=20201010,0,ש,1
682,אלון (פייקוביץ),יגאל,אלון (פייקוביץ) יגאל,1918-10-10,1918.0,"",1980-02-29,"",1980.0,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/682/1_682_3_1490.jpeg?v=20201010,0,א,1
683,אשכול (שקולניק),לוי,אשכול (שקולניק) לוי,1895-10-25,1895.0,"",1969-02-26,"",1969.0,"1913-01-01T00:00:00",אוקראינה,"","",0.0,https://fs.knesset.gov.il/globaldocs/MK/683/1_683_3_1492.jpeg?v=20201010,0,א,1
684,בן-גוריון (גרין),דוד,בן-גוריון (גרין) דוד,1886-10-16,1886.0,"",1973-12-01,"",1973.0,"1906-01-01T00:00:00",פולין,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/684/1_684_3_1494.jpeg?v=20201010,0,ב,1
685,מאיר (מאירסון),גולדה,מאיר (מאירסון) גולדה,1898-05-03,1898.0,"",1978-12-08,"",1978.0,"1921-01-01T00:00:00",אוקראינה,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/685/1_685_3_1496.jpeg?v=20201010,0,מ,2
686,פרוש,מנחם,פרוש מנחם,1916-04-02,1916.0,"",2010-02-22,"2010-02-22T00:00:00",2010.0,"",ישראל,"","",5.0,https://fs.knesset.gov.il/globaldocs/MK/686/1_686_3_1498.jpeg?v=20201010,0,פ,1
687,נבון,יצחק,נבון יצחק,1921-04-19,1921.0,"",2015-11-07,"",2015.0,"",ישראל,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/687/1_687_3_1500.jpeg?v=20201010,0,נ,1
688,דיין,משה,דיין משה,1915-05-20,1915.0,"",1981-10-16,"",1981.0,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/688/1_688_3_1502.jpeg?v=20201010,0,ד,1
690,ויצמן,עזר,ויצמן עזר,1924-06-15,1924.0,"",2005-04-24,"",2005.0,"",ישראל,קיסריה,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/690/1_690_3_1504.jpeg?v=20201010,0,ו,1
692,בגין,מנחם,בגין מנחם,1913-08-30,1913.0,"",1992-03-09,"",1992.0,"1942-01-01T00:00:00",רוסיה,"",נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/692/1_692_3_1506.jpeg?v=20201010,0,ב,1
693,שומר,פנחס,שומר פנחס,1951-10-19,1951.0,"",,"",,"",ישראל,"",נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/693/1_693_3_1508.jpeg?v=20201010,0,ש,1
694,ניר,צבי,ניר צבי,1946-08-14,1946.0,"",,"",,"1948-01-01T00:00:00",רומניה,"",נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/694/1_694_2_1510.png?v=20201010,0,נ,1
695,שטייניץ,יובל,שטייניץ יובל,1958-04-10,1958.0,"1958-04-10T00:00:00",,"",,"",ישראל,מבשרת ציון,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/695/1_695_2_1513.png?v=20201010,1,ש,1
696,לנגנטל,נחום,לנגנטל נחום,1960-01-20,1960.0,"",,"",,"",ישראל,גבעת שמואל,נשוי,5.0,https://fs.knesset.gov.il/globaldocs/MK/696/1_696_3_1519.jpeg?v=20201010,0,ל,1
697,תמיר,יולי,תמיר יולי,1954-02-26,1954.0,"1954-02-26T00:00:00",,"",,"",ישראל,"",גרושה,2.0,https://fs.knesset.gov.il/globaldocs/MK/697/1_697_3_1521.jpeg?v=20201010,0,ת,2
704,אביטל,קולט,אביטל קולט,1939-05-01,1939.0,"",,"",,"",רומניה,תל אביב,לא נשואה,0.0,https://fs.knesset.gov.il/globaldocs/MK/704/1_704_3_1535.jpeg?v=20201010,0,א,2
708,רז,מוסי,רז מוסי,1965-12-19,1965.0,"1965-12-19T00:00:00",,"",,"",ישראל,שוהם,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/708/1_708_2_1544.png?v=20201010,0,ר,1
709,משעני,מרדכי (מוטי),משעני מרדכי (מוטי),1945-04-10,1945.0,"",2013-04-10,"2013-04-09T00:00:00",2013.0,"",ישראל,חולון,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/709/1_709_3_1550.jpeg?v=20201010,0,מ,1
711,רונן,נחמה,רונן נחמה,1961-09-15,1961.0,"",,"",,"",ישראל,בית חירות,נשואה,3.0,https://fs.knesset.gov.il/globaldocs/MK/711/1_711_3_1554.jpeg?v=20201010,0,ר,2
712,לסרי,יחיאל,לסרי יחיאל,1957-08-21,1957.0,"",,"",,"1963-01-01T00:00:00",מרוקו,אשדוד,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/712/1_712_3_1556.jpeg?v=20201010,0,ל,1
713,אריאל,אורי יהודה,אריאל אורי יהודה,1952-12-22,1952.0,"1952-12-21T00:00:00",,"",,"",ישראל,כפר אדומים,נשוי,6.0,https://fs.knesset.gov.il/globaldocs/MK/713/1_713_2_1559.png?v=20201010,0,א,1
714,כהן,אלי,כהן אלי,1949-05-29,1949.0,"",,"",,"",ישראל,מעלה אדומים,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/714/1_714_3_1565.jpeg?v=20201010,0,כ,1
715,איתם,אפי,איתם אפי,1952-06-25,1952.0,"1952-07-25T00:00:00",,"",,"",ישראל,נוב,נשוי,8.0,https://fs.knesset.gov.il/globaldocs/MK/715/1_715_3_1567.jpeg?v=20201010,0,א,1
716,גלעד,יהודה,גלעד יהודה,1955-08-30,1955.0,"",,"",,"1964-01-01T00:00:00",ברזיל,לביא,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/716/1_716_3_1569.jpeg?v=20201010,0,ג,1
717,נוקד,אורית,נוקד אורית,1952-10-25,1952.0,"",,"",,"",ישראל,שפיים,נשואה,3.0,https://fs.knesset.gov.il/globaldocs/MK/717/1_717_2_1571.png?v=20201010,0,נ,2
718,רשף,צלי,רשף צלי,1953-06-23,1953.0,"",,"",,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/718/1_718_3_1574.jpeg?v=20201010,0,ר,1
719,אבן,עוזי,אבן עוזי,1940-10-18,1940.0,"",,"",,"",ישראל,תל אביב,"",1.0,https://fs.knesset.gov.il/globaldocs/MK/719/1_719_3_1576.jpeg?v=20201010,0,א,1
720,מופז,שאול,מופז שאול,1948-11-04,1948.0,"",,"",,"1957-01-01T00:00:00",איראן,"",נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/720/1_720_2_1578.png?v=20201010,0,מ,1
722,צברי,פנחס,צברי פנחס,1956-12-27,1956.0,"",,"",,"",ישראל,בני ברק,"",1.0,https://fs.knesset.gov.il/globaldocs/MK/722/1_722_3_1582.jpeg?v=20201010,0,צ,1
723,גמליאל,גילה,גמליאל גילה,1974-02-24,1974.0,"1974-02-24T00:00:00",,"",,"",ישראל,אור יהודה,נשואה,2.0,https://fs.knesset.gov.il/globaldocs/MK/723/1_723_2_1585.png?v=20201010,1,ג,2
724,אברהם בלילא,רוחמה,אברהם בלילא רוחמה,1964-01-29,1964.0,"1964-01-29T00:00:00",,"",,"",ישראל,"יד רמב""ם ",לא לרשום,2.0,https://fs.knesset.gov.il/globaldocs/MK/724/1_724_2_1591.png?v=20201010,0,א,2
725,סער,גדעון,סער גדעון,1966-12-09,1966.0,"1966-12-09T00:00:00",,"",,"",ישראל,תל אביב,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/725/1_725_2_1594.png?v=20201010,1,ס,1
726,בנלולו,דניאל,בנלולו דניאל,1958-05-06,1958.0,"",,"",,"1969-01-01T00:00:00",מרוקו,"",גרוש,2.0,https://fs.knesset.gov.il/globaldocs/MK/726/1_726_3_1598.jpeg?v=20201010,0,ב,1
727,והבה,מגלי,והבה מגלי,1954-02-12,1954.0,"",,"",,"",ישראל,בית ג'ן,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/727/1_727_2_1600.png?v=20201010,0,ו,1
728,אדרי,יעקב,אדרי יעקב,1950-11-25,1950.0,"1950-11-25T00:00:00",,"",,"1959-01-01T00:00:00",מרוקו,אור עקיבא,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/728/1_728_2_1603.png?v=20201010,0,א,1
729,יתום,אהוד,יתום אהוד,1948-09-26,1948.0,"",,"",,"",ישראל,"",נשוי,1.0,https://fs.knesset.gov.il/globaldocs/MK/729/1_729_3_1606.jpeg?v=20201010,0,י,1
730,אפללו,אלי,אפללו אלי,1952-09-08,1952.0,"",,"",,"1962-01-01T00:00:00",מרוקו,עפולה,לא לרשום,3.0,https://fs.knesset.gov.il/globaldocs/MK/730/1_730_2_1608.png?v=20201010,0,א,1
731,כחלון,משה,כחלון משה,1960-11-19,1960.0,"1960-11-19T00:00:00",,"",,"",ישראל,חיפה,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/731/1_731_2_1611.png?v=20201010,0,כ,1
732,שרון,עמרי,שרון עמרי,1964-08-19,1964.0,"",,"",,"",ישראל,"",לא נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/732/1_732_3_1615.jpeg?v=20201010,0,ש,1
733,גורלובסקי,מיכאל,גורלובסקי מיכאל,1963-01-24,1963.0,"",,"",,"1988-01-01T00:00:00",ברית המועצות,נוקדים,נשוי,,https://fs.knesset.gov.il/globaldocs/MK/733/1_733_3_1617.jpeg?v=20201010,0,ג,1
734,ארדן,גלעד,ארדן גלעד,1970-09-30,1970.0,"1970-09-30T00:00:00",,"",,"",ישראל,קריית אונו,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/734/1_734_2_1620.png?v=20201010,0,א,1
735,בר-און,רוני,בר-און רוני,1948-06-02,1948.0,"",,"",,"",ישראל,מוצא עילית,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/735/1_735_2_1626.png?v=20201010,0,ב,1
736,גבריאלי,ענבל,גבריאלי ענבל,1975-09-25,1975.0,"",,"",,"",ישראל,חולון,גרושה,0.0,https://fs.knesset.gov.il/globaldocs/MK/736/1_736_3_1629.jpeg?v=20201010,0,ג,2
737,חזן,יחיאל,חזן יחיאל,1958-03-01,1958.0,"",,"",,"",ישראל,אריאל,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/737/1_737_3_1631.jpeg?v=20201010,0,ח,1
738,נס,לאה,נס לאה,1961-12-27,1961.0,"",,"",,"",ישראל,גבעת שמואל,נשואה,5.0,https://fs.knesset.gov.il/globaldocs/MK/738/1_738_2_1633.png?v=20201010,0,נ,2
739,מצנע,עמרם,מצנע עמרם,1945-02-20,1945.0,"1945-02-20T00:00:00",,"",,"",ישראל,תל אביב,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/739/1_739_2_1636.png?v=20201010,0,מ,1
740,הרצוג,יצחק,הרצוג יצחק,1960-09-22,1960.0,"1960-09-22T00:00:00",,"",,"",ישראל,תל אביב,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/740/1_740_2_1641.png?v=20201010,0,ה,1
741,יתום,דני,יתום דני,1945-03-15,1945.0,"",,"",,"",ישראל,כוכב יאיר,נשוי,5.0,https://fs.knesset.gov.il/globaldocs/MK/741/1_741_3_1647.jpeg?v=20201010,0,י,1
742,שלגי,אילן,שלגי אילן,1945-07-13,1945.0,"",,"",,"",ישראל,הרצלייה,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/742/1_742_3_1649.jpeg?v=20201010,0,ש,1
743,פולישוק-בלוך,מלי,פולישוק-בלוך מלי,1953-01-14,1953.0,"",,"",,"",ישראל,רעננה,נשואה,4.0,https://fs.knesset.gov.il/globaldocs/MK/743/1_743_3_1651.jpeg?v=20201010,0,פ,2
744,חן,רשף,חן רשף,1968-05-28,1968.0,"",,"",,"",ישראל,חיפה,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/744/1_744_3_1653.jpeg?v=20201010,0,ח,1
745,בריזון,רוני (אהרן),בריזון רוני (אהרן),1944-10-16,1944.0,"",,"",,"",ישראל,תל אביב,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/745/1_745_3_1655.jpeg?v=20201010,0,ב,1
746,רצאבי,אהוד,רצאבי אהוד,1953-07-30,1953.0,"",,"",,"",ישראל,רמת השרון,לא לרשום,3.0,https://fs.knesset.gov.il/globaldocs/MK/746/1_746_3_1657.jpeg?v=20201010,0,ר,1
747,לבני,אתי,לבני אתי,1948-06-01,1948.0,"",,"",,"",ישראל,הרצלייה,נשואה,3.0,https://fs.knesset.gov.il/globaldocs/MK/747/1_747_3_1659.jpeg?v=20201010,0,ל,2
748,ליבוביץ,אילן,ליבוביץ אילן,1967-01-25,1967.0,"",,"",,"",ישראל,רחובות,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/748/1_748_3_1661.jpeg?v=20201010,0,ל,1
749,דורון,חמי,דורון חמי,1956-10-16,1956.0,"",,"",,"",ישראל,ראשון לציון,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/749/1_749_3_1663.jpeg?v=20201010,0,ד,1
750,יאסינוב,יגאל,יאסינוב יגאל,1966-04-27,1966.0,"",,"",,"1993-01-01T00:00:00",אוקראינה,"",לא נשוי,,https://fs.knesset.gov.il/globaldocs/MK/750/1_750_3_1665.jpeg?v=20201010,0,י,1
751,מרגי,יעקב,מרגי יעקב,1960-11-18,1960.0,"1960-11-18T00:00:00",,"",,"1962-01-01T00:00:00",מרוקו,שדה צבי,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/751/1_751_2_1668.png?v=20201010,1,מ,1
752,אלדד,אריה,אלדד אריה,1950-05-01,1950.0,"1950-05-01T00:00:00",,"",,"",ישראל,כפר אדומים,נשוי,5.0,https://fs.knesset.gov.il/globaldocs/MK/752/1_752_2_1674.png?v=20201010,0,א,1
753,פינקלשטיין,גילה,פינקלשטיין גילה,1950-09-22,1950.0,"",,"",,"",ישראל,תל אביב,נשואה,3.0,https://fs.knesset.gov.il/globaldocs/MK/753/1_753_3_1677.jpeg?v=20201010,0,פ,2
754,אייכלר,ישראל,אייכלר ישראל,1955-03-27,1955.0,"1955-03-27T00:00:00",,"",,"",ישראל,ירושלים,נשוי,14.0,https://fs.knesset.gov.il/globaldocs/MK/754/1_754_2_1680.png?v=20201010,1,א,1
755,כהן,אילנה,כהן אילנה,1943-11-16,1943.0,"",,"",,"1951-01-01T00:00:00",עיראק,ראשון לציון,נשואה,3.0,https://fs.knesset.gov.il/globaldocs/MK/755/1_755_3_1686.jpeg?v=20201010,0,כ,2
756,זחאלקה,ג`מאל,זחאלקה ג`מאל,1955-01-11,1955.0,"",,"",,"",ישראל,כפר קרע,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/756/1_756_2_1689.png?v=20201010,0,ז,1
757,טאהא,ואסל,טאהא ואסל,1952-04-24,1952.0,"",,"",,"",ישראל,כפר כנא,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/757/1_757_3_1695.jpeg?v=20201010,0,ט,1
758,מג`אדלה,ראלב,מג`אדלה ראלב,1953-04-05,1953.0,"",,"",,"",ישראל,באקה אל-גרבייה,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/758/1_758_2_1697.png?v=20201010,0,מ,1
759,גולן,אראלה,גולן אראלה,1945-10-11,1945.0,"",,"",,"",ישראל,תל אביב,לא לרשום,2.0,https://fs.knesset.gov.il/globaldocs/MK/759/1_759_3_1701.jpeg?v=20201010,0,ג,2
760,רוזנבלום,פנינה,רוזנבלום פנינה,1954-12-30,1954.0,"",,"",,"",ישראל,"",נשואה,2.0,https://fs.knesset.gov.il/globaldocs/MK/760/1_760_3_1703.jpeg?v=20201010,0,ר,2
761,אילן,טובה,אילן טובה,1929-06-02,1929.0,"",2019-03-19,"2019-03-19T00:00:00",2019.0,"1936-01-01T00:00:00",אוסטריה,"",לא לרשום,2.0,https://fs.knesset.gov.il/globaldocs/MK/761/1_761_3_1705.jpeg?v=20201010,0,א,2
