LawID,TypeID,TypeDesc,SubTypeID,SubTypeDesc,KnessetNum,Name,PublicationDate,PublicationSeriesID,PublicationSeriesDesc,MagazineNumber,PageNumber,LastUpdatedDate
2002252,6002,חוק בן חיצוני,6041,נוסח משולב,8,"חוק עזרה משפטית למדינות חוץ [נוסח משולב], התשל""ז-1977",2/27/1977 0:00,6071,ספר החוקים,846,846,5/17/2018 9:58
2002253,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",7,"תיקון טעות בחוק התגמולים לנפגעי פעולות איבה, התש""ל-1970",11/26/1971 0:00,6071,ספר החוקים,638,638,9/10/2014 14:27
2002254,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",19,"תיקון טעות בחוק לשינוי סדרי עדיפויות לאומיים (תיקוני חקיקה להשגת יעדי התקציב לשנים 2013 ו-2014) (תיקון), התשע""ד-2013",4/7/2014 0:00,6071,ספר החוקים,2450,2450,9/10/2014 14:27
2002255,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",15,"תיקון טעות בחוק סיווג וסימון שידורים (תיקון), התשס""ב-2002",7/17/2002 0:00,6071,ספר החוקים,1858,1858,9/10/2014 14:27
2002256,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",16,"תיקון טעות בחוק התכנית להבראת כלכלת ישראל (תיקוני חקיקה להשגת יעדי התקציב והמדיניות הכלכלית לשנת הכספים 2003 ו-2004), התשס""ג-2003",3/2/2006 0:00,6071,ספר החוקים,2053,2053,9/10/2014 14:27
2002257,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",10,"תיקון טעות בחוק התכנון והבנייה (תיקון מס' 20), התשמ""ג-1983",3/30/1983 0:00,6071,ספר החוקים,1079,1079,9/10/2014 14:27
2002258,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",16,"תיקוני טעות בחוק התכנית להבראת כלכלת ישראל (תיקוני חקיקה להשגת יעדי התקציב והמדיניות הכלכלית לשנת הכספים 2003 ו-2004), התשס""ג-2003",10/28/2004 0:00,6071,ספר החוקים,1960,1960,9/10/2014 14:27
2002259,6001,תיקון טעות,6052,"תיקון לפי ס' 10ב לפסש""מ",14,"תיקון טעות דפוס בחוק יישום ההסכם בדבר העברה מכינה של סמכויות לרשות הפלסטינית (תיקוני חקיקה והוראות שונות), התשנ""ה-1995",9/10/1996 0:00,6071,ספר החוקים,1600,1600,1/27/2021 23:38
2002260,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",18,"תיקון טעות בחוק הגנת הסביבה (המזהם משלם) (תיקוני חקיקה), התשס""ח-2008",2/16/2010 0:00,6071,ספר החוקים,2229,2229,9/10/2014 14:27
2002261,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",8,"תיקון טעות בחוק מס קניה (סחורות ושירותים) (תיקון מס' 6), התשל""ו-1976",11/4/1976 0:00,6071,ספר החוקים,829,829,9/10/2014 14:27
2002262,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",9,"תיקון טעות בחוק לעידוד השקעות הון (תיקון מס' 17), התשל""ח-1978",4/6/1979 0:00,6071,ספר החוקים,933,933,9/10/2014 14:27
2002263,6001,תיקון טעות,6052,"תיקון לפי ס' 10ב לפסש""מ",12,"תיקון טעות דפוס בחוק מס הכנסה (תיקוני חקיקה והוראות שונות), התשנ""ב-1992",4/7/1992 0:00,6071,ספר החוקים,1394,1394,1/27/2021 23:39
2002264,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",13,"תיקון טעות בחוק מס הכנסה (תיקוני חקיקה והוראות שונות), התשנ""ב-1992",8/31/1992 0:00,6071,ספר החוקים,1401,1401,9/10/2014 14:27
2002265,6002,חוק בן חיצוני,6041,נוסח משולב,7,"חוק דיני עונשין (דרכי ענישה) [נוסח משולב], התש""ל-1970",7/20/1970 0:00,6071,ספר החוקים,598,598,5/15/2018 12:54
2002266,6002,חוק בן חיצוני,6041,נוסח משולב,7,"חוק לתיקון דיני עונשין (עבירות חוץ) [נוסח משולב], התשל""ג-1973",1/8/1973 0:00,6071,ספר החוקים,677,677,5/15/2018 13:02
2002267,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",3,"תיקון טעות בחוק לתיקון סדרי הדין הפלילי (חקירת פשעים וסיבות מוות), התשי""ח-1958",6/17/1958 0:00,6071,ספר החוקים,253,253,9/10/2014 14:27
2002268,6002,חוק בן חיצוני,6042,נוסח חדש,10,"פקודת בריאות הציבור (מזון) [נוסח חדש], התשמ""ג-1983",8/19/1983 0:00,6072,דיני מדינת ישראל,36,36,5/16/2018 8:53
2002269,6002,חוק בן חיצוני,6042,נוסח חדש,8,"פקודת הדואר [נוסח חדש], התשל""ז-1976",12/5/1976 0:00,6072,דיני מדינת ישראל,29,29,5/16/2018 8:55
2002270,6002,חוק בן חיצוני,6042,נוסח חדש,7,"פקודת הבטיחות בעבודה [נוסח חדש], התש""ל-1970",8/30/1970 0:00,6072,דיני מדינת ישראל,16,16,5/16/2018 9:15
2002271,6002,חוק בן חיצוני,6042,נוסח חדש,7,"פקודת בתי הסוהר [נוסח חדש], התשל""ב-1971",10/20/1971 0:00,6072,דיני מדינת ישראל,21,21,5/16/2018 9:16
2002272,6001,תיקון טעות,6052,"תיקון לפי ס' 10ב לפסש""מ",14,"תיקון טעות דפוס בחוק סדר הדין הפלילי (סמכויות אכיפה - חיפוש בגוף החשוד), התשנ""ו-1996",9/10/1996 0:00,6071,ספר החוקים,1600,1600,1/27/2021 23:39
2002273,6002,חוק בן חיצוני,6042,נוסח חדש,7,"פקודת הגבלת שכר דירה [נוסח חדש], התשל""ב-1971",12/6/1971 0:00,6072,דיני מדינת ישראל,22,22,9/10/2014 14:27
2002274,6002,חוק בן חיצוני,6042,נוסח חדש,10,"פקודת החברות [נוסח חדש], התשמ""ג-1983",8/19/1983 0:00,6072,דיני מדינת ישראל,37,37,5/16/2018 11:16
2002275,6002,חוק בן חיצוני,6042,נוסח חדש,7,"פקודת הטלגרף האלחוטי [נוסח חדש], התשל""ב-1972",5/25/1972 0:00,6072,דיני מדינת ישראל,25,25,5/16/2018 11:19
2002276,6002,חוק בן חיצוני,6042,נוסח חדש,9,"פקודת היבוא והיצוא [נוסח חדש], התשל""ט-1979",3/29/1979 0:00,6072,דיני מדינת ישראל,32,32,5/16/2018 12:05
2002277,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",18,"תיקון טעות בחוק לתיקון פקודת העיריות (מס' 121), התשע""א-2010",1/12/2011 0:00,6071,ספר החוקים,2272,2272,9/10/2014 14:27
2002278,6002,חוק בן חיצוני,6042,נוסח חדש,8,"פקודת הרופאים [נוסח חדש], התשל""ז-1976",12/16/1976 0:00,6072,דיני מדינת ישראל,30,30,5/16/2018 11:55
2002279,6002,חוק בן חיצוני,6042,נוסח חדש,6,פקודת הנזיקין [נוסח חדש],4/17/1968 0:00,6072,דיני מדינת ישראל,10,10,5/16/2018 11:56
2002280,6002,חוק בן חיצוני,6042,נוסח חדש,7,"פקודת הנמלים [נוסח חדש], התשל""א-1971",7/28/1971 0:00,6072,דיני מדינת ישראל,20,20,5/16/2018 11:57
2002281,6002,חוק בן חיצוני,6042,נוסח חדש,7,"פקודת הסטטיסטיקה [נוסח חדש], התשל""ב-1972",4/9/1972 0:00,6072,דיני מדינת ישראל,24,24,5/16/2018 12:01
2002282,6002,חוק בן חיצוני,6042,נוסח חדש,7,"פקודת הסמים המסוכנים [נוסח חדש], התשל""ג-1973",7/10/1973 0:00,6072,דיני מדינת ישראל,27,27,5/16/2018 12:04
2002283,6002,חוק בן חיצוני,6042,נוסח חדש,7,"פקודת הראיות [נוסח חדש], התשל""א-1971",4/28/1971 0:00,6072,דיני מדינת ישראל,18,18,5/17/2018 13:33
2002284,6002,חוק בן חיצוני,6042,נוסח חדש,9,"פקודת הצופים [נוסח חדש], התשל""ח-1978",8/15/1978 0:00,6072,דיני מדינת ישראל,31,31,5/16/2018 13:27
2002285,6002,חוק בן חיצוני,6042,נוסח חדש,6,"פקודת הסדר זכויות במקרקעין [נוסח חדש], התשכ""ט-1969",7/27/1969 0:00,6072,דיני מדינת ישראל,13,13,5/16/2018 13:32
2002286,6002,חוק בן חיצוני,6042,נוסח חדש,9,"פקודת הרוקחות [נוסח חדש], התשמ""א-1981",5/15/1981 0:00,6072,דיני מדינת ישראל,35,35,5/16/2018 13:34
2002287,6002,חוק בן חיצוני,6042,נוסח חדש,7,"פקודת הרשמים [נוסח חדש], התשל""א-1971",4/28/1971 0:00,6072,דיני מדינת ישראל,19,19,5/16/2018 13:40
2002288,6002,חוק בן חיצוני,6042,נוסח חדש,8,"פקודת השותפויות [נוסח חדש], התשל""ה-1975",7/7/1975 0:00,6072,דיני מדינת ישראל,28,28,5/16/2018 13:41
2002289,6002,חוק בן חיצוני,6042,נוסח חדש,11,"פקודת מחלות בעלי חיים [נוסח חדש], התשמ""ה-1985",4/8/1985 0:00,6071,ספר החוקים,1141,1141,5/16/2018 13:48
2002290,6002,חוק בן חיצוני,6042,נוסח חדש,7,"פקודת מסילות הברזל [נוסח חדש], התשל""ב-1972",3/23/1972 0:00,6072,דיני מדינת ישראל,23,23,5/16/2018 13:52
2002291,6002,חוק בן חיצוני,6045,מועצת המדינה הזמנית,,"פקודת סדרי השלטון והמשפט, התש""ח-1948",5/21/1948 0:00,6073,עיתון רשמי-מועצת המדינה הזמנית,תוס' א' - 2,תוס' א' - 2,9/10/2014 14:27
2002292,6001,תיקון טעות,6052,"תיקון לפי ס' 10ב לפסש""מ",13,"תיקון טעות דפוס בחוק שירות ביטחון (תיקון מס' 7 והוראת שעה) (שירות במשטרה ושירות מוכר), התשנ""ה-1995",9/5/1995 0:00,6071,ספר החוקים,1546,1546,1/27/2021 23:40
2002293,6002,חוק בן חיצוני,6042,נוסח חדש,7,"פקודת סימני מסחר [נוסח חדש], התשל""ב-1972",6/1/1972 0:00,6072,דיני מדינת ישראל,26,26,5/16/2018 13:58
2002294,6002,חוק בן חיצוני,6042,נוסח חדש,9,"פקודת פשיטת הרגל [נוסח חדש], התש""ם-1980",9/9/1980 0:00,6072,דיני מדינת ישראל,34,34,5/16/2018 14:00
2002295,6002,חוק בן חיצוני,6042,נוסח חדש,9,"פקודת רופאי השיניים [נוסח חדש], התשל""ט-1979",3/29/1979 0:00,6072,דיני מדינת ישראל,32,32,5/17/2018 9:18
2002296,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",1,"תיקון טעות בחוק מס שבח מקרקעים, התש""ט-1949",11/23/1949 0:00,6071,ספר החוקים,27,27,12/15/2015 16:59
2002297,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",9,"תיקון טעות בחוק מס עזבון (תיקון מס' 7), התשל""ז-1977 ובחוק מס עזבון (תיקון מס' 9), התשל""ט-1978",4/10/1979 0:00,6071,ספר החוקים,934,934,9/10/2014 14:27
2002298,6001,תיקון טעות,6052,"תיקון לפי ס' 10ב לפסש""מ",17,"תיקון טעות דפוס בחוק שירות המילואים, התשס""ח-2008",7/14/2008 0:00,6071,ספר החוקים,2166,2166,1/27/2021 23:40
2002299,6002,חוק בן חיצוני,6042,נוסח חדש,9,"פקודת החינוך [נוסח חדש], התשל""ח-1978",8/15/1978 0:00,6072,דיני מדינת ישראל,31,31,5/17/2018 11:31
2002300,6002,חוק בן חיצוני,6042,נוסח חדש,9,"פקודת מניעת זיהום מי-ים בשמן [נוסח חדש], התש""ם-1980",3/25/1980 0:00,6072,דיני מדינת ישראל,33,33,5/16/2018 10:01
2002301,6002,חוק בן חיצוני,6042,נוסח חדש,10,"פקודת הגנת דבורים [נוסח חדש], התשמ""ג-1983",8/19/1983 0:00,6072,דיני מדינת ישראל,36,36,5/17/2018 11:45
2002302,6002,חוק בן חיצוני,6041,נוסח משולב,7,"חוק להארכת תוקף של תקנות שעת חירום (פיקוח על כלי שיט) [נוסח משולב], התשל""ג-1973",7/26/1973 0:00,6071,ספר החוקים,707,707,5/17/2018 13:28
2002303,6002,חוק בן חיצוני,6041,נוסח משולב,7,"חוק שירותי הדת היהודיים [נוסח משולב], התשל""א-1971",7/15/1971 0:00,6071,ספר החוקים,628,628,5/17/2018 13:32
2002304,6002,חוק בן חיצוני,6045,מועצת המדינה הזמנית,,"פקודת סדרי השלטון והמשפט (הוראות נוספות), התש""ח-1948",7/7/1948 0:00,6073,עיתון רשמי-מועצת המדינה הזמנית,תוס' א' - 8,תוס' א' - 8,9/10/2014 14:27
2002305,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת השעשועים הציבוריים, 1935",2/28/1935 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 496,תוס' 1 - 496,5/21/2019 10:08
2002306,6002,חוק בן חיצוני,6045,מועצת המדינה הזמנית,,"פקודת פטנטים, סימני אמצאה וסימני מסחר (התאמה), התש""ח-1948",10/1/1948 0:00,6073,עיתון רשמי-מועצת המדינה הזמנית,תוס' א' - 25,תוס' א' - 25,9/10/2014 14:27
2002307,6002,חוק בן חיצוני,6045,מועצת המדינה הזמנית,,"פקודת הבחירות לאסיפה המכוננת (בחירות בין חיילים), התש""ט-1948",12/17/1948 0:00,6073,עיתון רשמי-מועצת המדינה הזמנית,תוס' א' - 38,תוס' א' - 38,9/10/2014 14:27
2002308,6002,חוק בן חיצוני,6041,נוסח משולב,3,"חוק שירות ביטחון, התשי""ט-1959 [נוסח משולב]",9/24/1959 0:00,6071,ספר החוקים,296,296,5/21/2018 17:52
2002309,6002,חוק בן חיצוני,6041,נוסח משולב,11,"חוק שירות ביטחון [נוסח משולב], התשמ""ו-1986",1/30/1986 0:00,6071,ספר החוקים,1170,1170,5/21/2018 17:50
2002310,6002,חוק בן חיצוני,6041,נוסח משולב,7,"חוק שירות המדינה (גמלאות) [נוסח משולב], התש""ל-1970",4/17/1970 0:00,6071,ספר החוקים,593,593,6/4/2018 14:25
2002311,6001,תיקון טעות,6052,"תיקון לפי ס' 10ב לפסש""מ",10,"תיקון טעות דפוס בחוק שירות המדינה (משמעת) (תיקון מס' 7), התשמ""ג-1983",3/3/1983 0:00,6071,ספר החוקים,1076,1076,1/27/2021 23:39
2002312,6002,חוק בן חיצוני,6041,נוסח משולב,11,"חוק שירות הקבע בצבא הגנה לישראל (גמלאות) [נוסח משולב], התשמ""ה-1985",7/10/1985 0:00,6071,ספר החוקים,1150,1150,5/21/2018 17:54
2002325,6002,חוק בן חיצוני,6041,נוסח משולב,13,"חוק הביטוח הלאומי [נוסח משולב], התשנ""ה-1995",5/15/1995 0:00,6071,ספר החוקים,1522,1522,11/12/2014 18:01
2002326,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",19,"תיקון טעות בחוק להעמקת גביית המסים והגברת האכיפה (תיקוני חקיקה) (מס' 2), התשע""ד-2014",11/25/2014 0:00,6071,ספר החוקים,2477,2477,12/9/2014 10:10
2002338,6002,חוק בן חיצוני,6045,מועצת המדינה הזמנית,,"פקודת מילווה מלחמה (תיקון), התש""ט-1948",12/31/1948 0:00,6073,עיתון רשמי-מועצת המדינה הזמנית,תוס' א - 40,תוס' א - 40,5/11/2015 15:04
2002339,6002,חוק בן חיצוני,6045,מועצת המדינה הזמנית,,"פקודת פנקסי הקרקעות (תיקון), התש""ט-1948",12/17/1948 0:00,6073,עיתון רשמי-מועצת המדינה הזמנית,תוס' א' - 38,תוס' א' - 38,6/23/2015 11:05
2002343,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",19,"תיקון טעות בחוק קידום התחרות בענף המזון, התשע""ד-2014",9/10/2015 0:00,6071,ספר החוקים,2503,2503,9/16/2015 12:08
2002344,6001,תיקון טעות,6051,"תיקון לפי ס' 10א לפשס""מ – אחרי פרסום החוק",20,"תיקון טעות בחוק לטיפול סביבתי בציוד חשמלי ואלקטרוני ובסוללות, התשע""ב-2012",9/10/2015 0:00,6071,ספר החוקים,2503,2503,4/28/2019 19:40
